category,model_name,pooling,layer,split_label,split_seed,split_mode,n_stored,n_probe,chance_accuracy,ident_accuracy_baseline,ident_avg_margin_baseline,gen_accuracy_baseline,gen_avg_margin_baseline,gen_avg_retrieved_human_similarity_baseline,gen_avg_human_similarity_regret_baseline,gen_same_concept_accuracy_baseline,human_rdm_spearman_baseline,exact_accuracy_dam,clean_reextract_accuracy_dam,exact_avg_target_sim_dam,clean_reextract_avg_target_sim_dam,ident_accuracy_dam,ident_avg_target_sim_dam,ident_avg_margin_dam,gen_accuracy_dam,gen_avg_target_sim_dam,gen_avg_margin_dam,gen_avg_retrieved_human_similarity_dam,gen_avg_human_similarity_regret_dam,gen_same_concept_accuracy_dam,probe_rdm_spearman_pre,probe_rdm_spearman_post,probe_rdm_spearman_delta,gen_winners_dam,ident_accuracy_delta,gen_accuracy_delta,gen_avg_margin_delta,gen_avg_human_similarity_regret_delta,qualifying_win,dam_n,dam_beta,dam_alpha,dam_lmbda,dam_steps_multiplier
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_1,1,random_storage_curve,40,80,2.5,100.0,0.05600384622812271,50.0,0.005786299705505371,0.6956249999999999,0.11534375000000004,100.0,0.10526453273126307,100.0,100.0,0.9967459052801132,0.9967360988259315,100.0,0.9693138152360916,0.4911771587096155,51.24999999999999,0.399281936863008,0.08078972508901643,0.71596875,0.095,100.0,0.11799343863659595,0.26619523583611665,0.1482017971995207,"[31, 8, 9, 18, 9, 25, 4, 25, 36, 38, 0, 31, 0, 39, 32, 21, 24, 7, 16, 24, 12, 2, 22, 0, 15, 35, 35, 5, 3, 7, 38, 34, 9, 35, 25, 37, 0, 6, 21, 37, 37, 11, 25, 23, 36, 0, 12, 24, 34, 4, 24, 31, 32, 24, 24, 15, 21, 9, 24, 4, 21, 23, 13, 26, 28, 31, 24, 16, 31, 31, 28, 15, 25, 35, 4, 12, 25, 5, 5, 34]",0.0,1.249999999999993,0.07500342538351105,-0.020343750000000035,True,4,0.1,0.1,0.0,2
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_1,1,random_storage_curve,40,80,2.5,100.0,0.05600384622812271,50.0,0.005786299705505371,0.6956249999999999,0.11534375000000004,100.0,0.10526453273126307,100.0,100.0,0.9946876108646393,0.9947196170687675,100.0,0.9687623530626297,0.4875811125151813,51.24999999999999,0.40005450925928016,0.08099716805991193,0.71746875,0.09350000000000001,100.0,0.11799343863659595,0.2697111880675238,0.15171774943092786,"[31, 8, 9, 18, 9, 25, 4, 25, 36, 38, 0, 31, 12, 39, 32, 21, 24, 7, 16, 24, 12, 2, 22, 0, 15, 35, 35, 5, 3, 7, 38, 34, 9, 35, 25, 37, 0, 6, 21, 25, 37, 11, 25, 23, 36, 0, 12, 24, 34, 4, 24, 31, 32, 24, 24, 15, 21, 9, 24, 4, 21, 23, 13, 26, 28, 31, 24, 16, 31, 31, 28, 15, 25, 35, 4, 12, 25, 5, 5, 34]",0.0,1.249999999999993,0.07521086835440656,-0.021843750000000023,True,4,0.1,0.1,0.0,3
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_1,1,random_storage_curve,40,80,2.5,100.0,0.05600384622812271,50.0,0.005786299705505371,0.6956249999999999,0.11534375000000004,100.0,0.10526453273126307,100.0,100.0,0.9897543415427208,0.9900068208575249,100.0,0.9663051024079323,0.4812766134738922,51.24999999999999,0.4008207141094317,0.08158665612791083,0.71496875,0.09600000000000002,100.0,0.11799343863659595,0.27129679760235886,0.15330335896576291,"[31, 8, 9, 18, 9, 25, 4, 25, 36, 38, 0, 31, 12, 39, 32, 21, 24, 7, 16, 24, 12, 2, 37, 0, 15, 35, 35, 5, 3, 7, 38, 34, 9, 35, 25, 37, 0, 6, 21, 25, 37, 11, 25, 23, 36, 0, 12, 24, 34, 4, 24, 31, 32, 24, 24, 15, 21, 9, 36, 4, 21, 23, 13, 26, 28, 31, 24, 16, 31, 31, 28, 15, 25, 35, 4, 12, 25, 5, 5, 34]",0.0,1.249999999999993,0.07580035642240546,-0.01934375000000002,True,4,0.1,0.1,0.0,5
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_1,1,random_storage_curve,40,80,2.5,100.0,0.05600384622812271,50.0,0.005786299705505371,0.6956249999999999,0.11534375000000004,100.0,0.10526453273126307,100.0,100.0,0.9803444847464562,0.98055300116539,100.0,0.9589202046394348,0.47028414187952877,51.24999999999999,0.39931591331987876,0.08144633315532701,0.71384375,0.097125,100.0,0.11799343863659595,0.2649016965472821,0.14690825791068612,"[31, 8, 9, 18, 9, 25, 4, 25, 36, 38, 0, 31, 12, 39, 32, 21, 24, 7, 16, 24, 12, 2, 37, 0, 15, 35, 35, 5, 3, 7, 38, 34, 9, 35, 25, 37, 0, 6, 21, 37, 37, 11, 25, 23, 36, 0, 12, 24, 34, 4, 24, 31, 32, 24, 24, 15, 21, 9, 24, 4, 21, 23, 13, 26, 28, 31, 24, 16, 31, 31, 28, 15, 25, 35, 4, 12, 25, 5, 5, 34]",0.0,1.249999999999993,0.07566003344982164,-0.018218750000000034,True,4,0.1,0.1,0.0,8
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_1,1,random_storage_curve,40,80,2.5,100.0,0.05600384622812271,50.0,0.005786299705505371,0.6956249999999999,0.11534375000000004,100.0,0.10526453273126307,100.0,100.0,0.9999481692910195,0.9999471664428711,100.0,0.9698742970824241,0.49756012447178366,51.24999999999999,0.3969086436598445,0.07977633122791303,0.7198437500000001,0.09112500000000001,100.0,0.11799343863659595,0.26228519983978554,0.1442917612031896,"[31, 8, 9, 18, 9, 25, 4, 25, 36, 38, 0, 31, 30, 39, 32, 21, 24, 7, 16, 24, 12, 2, 22, 0, 15, 35, 35, 5, 3, 7, 38, 34, 9, 35, 25, 37, 0, 6, 21, 25, 37, 11, 25, 23, 36, 0, 12, 24, 34, 4, 24, 31, 32, 24, 24, 15, 21, 9, 24, 4, 21, 23, 13, 26, 28, 31, 24, 16, 31, 31, 28, 15, 25, 35, 4, 12, 25, 5, 5, 34]",0.0,1.249999999999993,0.07399003152240766,-0.024218750000000025,True,4,0.2,0.02,0.0,1
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_1,1,random_storage_curve,40,80,2.5,100.0,0.05600384622812271,50.0,0.005786299705505371,0.6956249999999999,0.11534375000000004,100.0,0.10526453273126307,100.0,100.0,0.9998746454715729,0.9998710185289383,100.0,0.9707202315330505,0.4964809018187225,51.24999999999999,0.39832888900709806,0.08011492880468722,0.7194687500000001,0.09150000000000001,100.0,0.11799343863659595,0.26317564572135854,0.1451822070847626,"[31, 8, 9, 18, 9, 25, 4, 25, 36, 38, 0, 31, 0, 39, 32, 21, 24, 7, 16, 24, 12, 2, 22, 0, 15, 35, 35, 5, 3, 7, 38, 34, 9, 35, 25, 37, 0, 6, 21, 25, 37, 11, 25, 23, 36, 0, 12, 24, 34, 4, 24, 31, 32, 24, 24, 15, 21, 9, 24, 4, 21, 23, 13, 26, 28, 31, 24, 16, 31, 31, 28, 15, 25, 35, 4, 12, 25, 5, 5, 34]",0.0,1.249999999999993,0.07432862909918185,-0.023843750000000025,True,4,0.2,0.02,0.0,2
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_1,1,random_storage_curve,40,80,2.5,100.0,0.05600384622812271,50.0,0.005786299705505371,0.6956249999999999,0.11534375000000004,100.0,0.10526453273126307,100.0,100.0,0.9997619748115539,0.9997647911310196,100.0,0.9715214133262634,0.4953980913385749,51.24999999999999,0.3996695544847171,0.0804529598724912,0.7198437500000001,0.09112500000000001,100.0,0.11799343863659595,0.2637946218101509,0.14580118317355495,"[31, 8, 9, 18, 9, 25, 4, 25, 36, 38, 0, 31, 30, 39, 32, 21, 24, 7, 16, 24, 12, 2, 22, 0, 15, 35, 35, 5, 3, 7, 38, 34, 9, 35, 25, 37, 0, 6, 21, 25, 37, 11, 25, 23, 36, 0, 12, 24, 34, 4, 24, 31, 32, 24, 24, 15, 21, 9, 24, 4, 21, 23, 13, 26, 28, 31, 24, 16, 31, 31, 28, 15, 25, 35, 4, 12, 25, 5, 5, 34]",0.0,1.249999999999993,0.07466666016698582,-0.024218750000000025,True,4,0.2,0.02,0.0,3
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_1,1,random_storage_curve,40,80,2.5,100.0,0.05600384622812271,50.0,0.005786299705505371,0.6956249999999999,0.11534375000000004,100.0,0.10526453273126307,100.0,100.0,0.9994348660111427,0.9994410231709481,100.0,0.9729151904582978,0.493106871843338,51.24999999999999,0.4023147568859713,0.08120381639419065,0.7198437500000001,0.09112500000000001,100.0,0.11799343863659595,0.2652973171795683,0.14730387854297233,"[31, 8, 9, 18, 9, 25, 4, 25, 36, 38, 0, 31, 30, 39, 32, 21, 24, 7, 16, 24, 12, 2, 22, 0, 15, 35, 35, 5, 3, 7, 38, 34, 9, 35, 25, 37, 0, 6, 21, 25, 37, 11, 25, 23, 36, 0, 12, 24, 34, 4, 24, 31, 32, 24, 24, 15, 21, 9, 24, 4, 21, 23, 13, 26, 28, 31, 24, 16, 31, 31, 28, 15, 25, 35, 4, 12, 25, 5, 5, 34]",0.0,1.249999999999993,0.07541751668868528,-0.024218750000000025,True,4,0.2,0.02,0.0,5
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_1,1,random_storage_curve,40,80,2.5,100.0,0.05600384622812271,50.0,0.005786299705505371,0.6956249999999999,0.11534375000000004,100.0,0.10526453273126307,100.0,100.0,0.9986363559961319,0.9986640080809593,100.0,0.9745568558573723,0.4891957489773631,51.24999999999999,0.4059430766108562,0.08222663409105735,0.71746875,0.09350000000000001,100.0,0.11799343863659595,0.2648630996398009,0.14686966100320498,"[31, 8, 9, 18, 9, 25, 4, 25, 36, 38, 0, 31, 12, 39, 32, 21, 24, 7, 16, 24, 12, 2, 22, 0, 15, 35, 35, 5, 3, 7, 38, 34, 9, 35, 25, 37, 0, 6, 21, 25, 37, 11, 25, 23, 36, 0, 12, 24, 34, 4, 24, 31, 32, 24, 24, 15, 21, 9, 24, 4, 21, 23, 13, 26, 28, 31, 24, 16, 31, 31, 28, 15, 25, 35, 4, 12, 25, 5, 5, 34]",0.0,1.249999999999993,0.07644033438555198,-0.021843750000000023,True,4,0.2,0.02,0.0,8
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_1,1,random_storage_curve,40,80,2.5,100.0,0.05600384622812271,50.0,0.005786299705505371,0.6956249999999999,0.11534375000000004,100.0,0.10526453273126307,100.0,100.0,0.9996569097042084,0.9996514245867729,100.0,0.9709736302495002,0.49580628480762245,51.24999999999999,0.3989346787930117,0.08049176462372998,0.7198437500000001,0.09112500000000001,100.0,0.11799343863659595,0.2631442206078963,0.14515078197130032,"[31, 8, 9, 18, 9, 25, 4, 25, 36, 38, 0, 31, 30, 39, 32, 21, 24, 7, 16, 24, 12, 2, 22, 0, 15, 35, 35, 5, 3, 7, 38, 34, 9, 35, 25, 37, 0, 6, 21, 25, 37, 11, 25, 23, 36, 0, 12, 24, 34, 4, 24, 31, 32, 24, 24, 15, 21, 9, 24, 4, 21, 23, 13, 26, 28, 31, 24, 16, 31, 31, 28, 15, 25, 35, 4, 12, 25, 5, 5, 34]",0.0,1.249999999999993,0.0747054649182246,-0.024218750000000025,True,4,0.2,0.05,0.0,1
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_1,1,random_storage_curve,40,80,2.5,100.0,0.05600384622812271,50.0,0.005786299705505371,0.6956249999999999,0.11534375000000004,100.0,0.10526453273126307,100.0,100.0,0.9991155654191971,0.9990842148661614,100.0,0.9725379183888435,0.4928973034024239,51.24999999999999,0.40207727897213774,0.08123841435881332,0.71596875,0.095,100.0,0.11799343863659595,0.2651419145474926,0.14714847591089664,"[31, 8, 9, 18, 9, 25, 4, 25, 36, 38, 0, 31, 0, 39, 32, 21, 24, 7, 16, 24, 12, 2, 22, 0, 15, 35, 35, 5, 3, 7, 38, 34, 9, 35, 25, 37, 0, 6, 21, 37, 37, 11, 25, 23, 36, 0, 12, 24, 34, 4, 24, 31, 32, 24, 24, 15, 21, 9, 24, 4, 21, 23, 13, 26, 28, 31, 24, 16, 31, 31, 28, 15, 25, 35, 4, 12, 25, 5, 5, 34]",0.0,1.249999999999993,0.07545211465330795,-0.020343750000000035,True,4,0.2,0.05,0.0,2
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_1,1,random_storage_curve,40,80,2.5,100.0,0.05600384622812271,50.0,0.005786299705505371,0.6956249999999999,0.11534375000000004,100.0,0.10526453273126307,100.0,100.0,0.9981537863612175,0.9981641545891762,100.0,0.973657563328743,0.48993751741945746,51.24999999999999,0.4048489551161765,0.08197726617654552,0.7198437500000001,0.09112500000000001,100.0,0.11799343863659595,0.26651897376872696,0.14852553513213101,"[31, 8, 9, 18, 9, 25, 4, 25, 36, 38, 0, 31, 30, 39, 32, 21, 24, 7, 16, 24, 12, 2, 22, 0, 15, 35, 35, 5, 3, 7, 38, 34, 9, 35, 25, 37, 0, 6, 21, 25, 37, 11, 25, 23, 36, 0, 12, 24, 34, 4, 24, 31, 32, 24, 24, 15, 21, 9, 24, 4, 21, 23, 13, 26, 28, 31, 24, 16, 31, 31, 28, 15, 25, 35, 4, 12, 25, 5, 5, 34]",0.0,1.249999999999993,0.07619096647104015,-0.024218750000000025,True,4,0.2,0.05,0.0,3
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_1,1,random_storage_curve,40,80,2.5,100.0,0.05600384622812271,50.0,0.005786299705505371,0.6956249999999999,0.11534375000000004,100.0,0.10526453273126307,100.0,100.0,0.9940394505858421,0.994133397936821,100.0,0.9732747733592987,0.4831354530528188,51.24999999999999,0.4096788358932827,0.0834383335954044,0.71746875,0.09350000000000001,100.0,0.11799343863659595,0.2695373641452348,0.15154392550863888,"[31, 8, 9, 18, 9, 25, 4, 25, 36, 38, 0, 31, 12, 39, 32, 21, 24, 7, 16, 24, 12, 2, 22, 0, 15, 35, 35, 5, 3, 7, 38, 34, 9, 35, 25, 37, 0, 6, 21, 25, 37, 11, 25, 23, 36, 0, 12, 24, 34, 4, 24, 31, 32, 24, 24, 15, 21, 9, 24, 4, 21, 23, 13, 26, 28, 31, 24, 16, 31, 31, 28, 15, 25, 35, 4, 12, 25, 5, 5, 34]",0.0,1.249999999999993,0.07765203388989902,-0.021843750000000023,True,4,0.2,0.05,0.0,5
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_1,1,random_storage_curve,40,80,2.5,100.0,0.05600384622812271,50.0,0.005786299705505371,0.6956249999999999,0.11534375000000004,100.0,0.10526453273126307,100.0,97.5,0.9839353516697884,0.9840452536940575,95.0,0.9676147043704987,0.4726503291167319,51.24999999999999,0.4134697439905722,0.08510159839061089,0.71396875,0.097,100.0,0.11799343863659595,0.26679976959533114,0.1488063309587352,"[31, 8, 9, 18, 9, 25, 4, 25, 36, 38, 0, 31, 12, 39, 32, 21, 24, 7, 16, 24, 12, 2, 22, 0, 15, 35, 35, 5, 3, 7, 38, 34, 9, 35, 25, 37, 0, 6, 21, 37, 37, 11, 25, 23, 36, 0, 12, 24, 34, 4, 24, 31, 32, 24, 24, 15, 21, 9, 24, 4, 21, 23, 13, 26, 28, 31, 24, 16, 31, 31, 28, 15, 25, 35, 4, 12, 25, 5, 5, 34]",-5.0,1.249999999999993,0.07931529868510552,-0.018343750000000034,False,4,0.2,0.05,0.0,8
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_1,1,random_storage_curve,40,80,2.5,100.0,0.05600384622812271,50.0,0.005786299705505371,0.6956249999999999,0.11534375000000004,100.0,0.10526453273126307,100.0,100.0,0.9984438970685006,0.9984288722276687,100.0,0.9718957364559173,0.49262828258797525,51.24999999999999,0.4016009203493013,0.08156584132084391,0.71559375,0.09537500000000002,100.0,0.11799343863659595,0.2640561272687861,0.14606268863219013,"[31, 8, 9, 18, 9, 25, 4, 25, 36, 38, 0, 31, 0, 39, 32, 21, 24, 7, 16, 24, 12, 2, 22, 0, 15, 35, 35, 5, 3, 7, 38, 34, 9, 35, 25, 37, 0, 6, 21, 25, 37, 11, 25, 23, 36, 0, 12, 24, 34, 4, 24, 31, 32, 24, 24, 15, 21, 9, 24, 4, 13, 23, 13, 26, 28, 31, 24, 16, 31, 31, 28, 15, 25, 35, 4, 12, 25, 5, 5, 34]",0.0,1.249999999999993,0.07577954161533854,-0.01996875000000002,True,4,0.2,0.1,0.0,1
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_1,1,random_storage_curve,40,80,2.5,100.0,0.05600384622812271,50.0,0.005786299705505371,0.6956249999999999,0.11534375000000004,100.0,0.10526453273126307,100.0,100.0,0.994921961426735,0.9945855095982552,100.0,0.9720767989754677,0.48610652005299926,51.24999999999999,0.40637071571181876,0.08272150555494591,0.71596875,0.095,100.0,0.11799343863659595,0.2677062249241426,0.14971278628754664,"[31, 8, 9, 18, 9, 25, 4, 25, 36, 38, 0, 31, 0, 39, 32, 21, 24, 7, 16, 24, 12, 2, 22, 0, 15, 35, 35, 5, 3, 7, 38, 34, 9, 35, 25, 37, 0, 6, 21, 37, 37, 11, 25, 23, 36, 0, 12, 24, 34, 4, 24, 31, 32, 24, 24, 15, 21, 9, 24, 4, 21, 23, 13, 26, 28, 31, 24, 16, 31, 31, 28, 15, 25, 35, 4, 12, 25, 5, 5, 34]",0.0,1.249999999999993,0.07693520584944054,-0.020343750000000035,True,4,0.2,0.1,0.0,2
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_1,1,random_storage_curve,40,80,2.5,100.0,0.05600384622812271,50.0,0.005786299705505371,0.6956249999999999,0.11534375000000004,100.0,0.10526453273126307,100.0,100.0,0.9861619949340821,0.985498559474945,100.0,0.9665530368685722,0.4792415650561452,51.24999999999999,0.40905779469940173,0.08383753025154875,0.71746875,0.09350000000000001,100.0,0.11799343863659595,0.2692758573548255,0.15128241871822956,"[31, 8, 9, 18, 9, 25, 4, 25, 36, 38, 0, 31, 12, 39, 32, 21, 24, 7, 16, 24, 12, 2, 22, 0, 15, 35, 35, 5, 3, 7, 38, 34, 9, 35, 25, 37, 0, 6, 21, 25, 37, 11, 25, 23, 36, 0, 12, 24, 34, 4, 24, 31, 32, 24, 24, 15, 21, 9, 24, 4, 21, 23, 13, 26, 28, 31, 24, 16, 31, 31, 28, 15, 25, 35, 4, 12, 25, 5, 5, 34]",0.0,1.249999999999993,0.07805123054604338,-0.021843750000000023,True,4,0.2,0.1,0.0,3
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_1,1,random_storage_curve,40,80,2.5,100.0,0.05600384622812271,50.0,0.005786299705505371,0.6956249999999999,0.11534375000000004,100.0,0.10526453273126307,95.0,97.5,0.9734997481107712,0.9731523111462593,92.5,0.9601739346981049,0.4675620818510652,51.24999999999999,0.41080633661404137,0.08568114935114864,0.71496875,0.09600000000000002,100.0,0.11799343863659595,0.27466448798439697,0.15667104934780102,"[31, 8, 9, 18, 9, 25, 4, 25, 36, 38, 0, 31, 12, 39, 32, 21, 24, 7, 16, 24, 12, 2, 37, 0, 15, 35, 35, 5, 3, 7, 38, 34, 9, 35, 25, 37, 0, 6, 21, 25, 37, 11, 25, 23, 36, 0, 12, 24, 34, 4, 24, 31, 32, 24, 24, 15, 21, 9, 36, 4, 21, 23, 13, 26, 28, 31, 24, 16, 31, 31, 28, 15, 25, 35, 4, 12, 25, 5, 5, 34]",-7.5,1.249999999999993,0.07989484964564326,-0.01934375000000002,False,4,0.2,0.1,0.0,5
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_1,1,random_storage_curve,40,80,2.5,100.0,0.05600384622812271,50.0,0.005786299705505371,0.6956249999999999,0.11534375000000004,100.0,0.10526453273126307,92.5,92.5,0.9563576593995095,0.9558948010206223,92.5,0.9465029284358024,0.4492707557044923,51.24999999999999,0.4126986860144825,0.08646630140356137,0.71384375,0.097125,100.0,0.11799343863659595,0.2660626044491155,0.14806916581251955,"[31, 8, 9, 18, 9, 25, 4, 25, 36, 38, 0, 31, 12, 39, 32, 21, 24, 7, 16, 24, 12, 2, 37, 0, 15, 35, 35, 5, 38, 7, 38, 34, 9, 35, 25, 37, 0, 6, 21, 37, 37, 11, 25, 23, 36, 0, 12, 24, 34, 4, 24, 31, 32, 24, 24, 15, 21, 9, 24, 4, 21, 23, 13, 26, 28, 31, 24, 16, 31, 31, 28, 15, 25, 35, 4, 12, 25, 5, 5, 34]",-7.5,1.249999999999993,0.080680001698056,-0.018218750000000034,False,4,0.2,0.1,0.0,8
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_1,1,random_storage_curve,40,80,2.5,100.0,0.05600384622812271,50.0,0.005786299705505371,0.6956249999999999,0.11534375000000004,100.0,0.10526453273126307,100.0,100.0,0.9997079148888588,0.9997044622898101,100.0,0.9704066187143325,0.4966915527358651,51.24999999999999,0.39804094885039376,0.08007674854743527,0.7198437500000001,0.09112500000000001,100.0,0.11799343863659595,0.2625598008238322,0.14456636218723623,"[31, 8, 9, 18, 9, 25, 4, 25, 36, 38, 0, 31, 30, 39, 32, 21, 24, 7, 16, 24, 12, 2, 22, 0, 15, 35, 35, 5, 3, 7, 38, 34, 9, 35, 25, 37, 0, 6, 21, 25, 37, 11, 25, 23, 36, 0, 12, 24, 34, 4, 24, 31, 32, 24, 24, 15, 21, 9, 24, 4, 21, 23, 13, 26, 28, 31, 24, 16, 31, 31, 28, 15, 25, 35, 4, 12, 25, 5, 5, 34]",0.0,1.249999999999993,0.0742904488419299,-0.024218750000000025,True,4,0.35,0.02,0.0,1
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_1,1,random_storage_curve,40,80,2.5,100.0,0.05600384622812271,50.0,0.005786299705505371,0.6956249999999999,0.11534375000000004,100.0,0.10526453273126307,100.0,100.0,0.9993210673332215,0.9993012815713882,100.0,0.9716863676905632,0.49470079252496363,51.24999999999999,0.4006008560900227,0.08069534680253128,0.7194687500000001,0.09150000000000001,100.0,0.11799343863659595,0.2638651714039087,0.14587173276731275,"[31, 8, 9, 18, 9, 25, 4, 25, 36, 38, 0, 31, 0, 39, 32, 21, 24, 7, 16, 24, 12, 2, 22, 0, 15, 35, 35, 5, 3, 7, 38, 34, 9, 35, 25, 37, 0, 6, 21, 25, 37, 11, 25, 23, 36, 0, 12, 24, 34, 4, 24, 31, 32, 24, 24, 15, 21, 9, 24, 4, 21, 23, 13, 26, 28, 31, 24, 16, 31, 31, 28, 15, 25, 35, 4, 12, 25, 5, 5, 34]",0.0,1.249999999999993,0.07490904709702591,-0.023843750000000025,True,4,0.35,0.02,0.0,2
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_1,1,random_storage_curve,40,80,2.5,100.0,0.05600384622812271,50.0,0.005786299705505371,0.6956249999999999,0.11534375000000004,100.0,0.10526453273126307,100.0,100.0,0.9987242221832275,0.9987352713942528,100.0,0.972777134180069,0.4926707034930587,51.24999999999999,0.40304243105638304,0.08133288349199574,0.7198437500000001,0.09112500000000001,100.0,0.11799343863659595,0.26430103102119556,0.14630759238459962,"[31, 8, 9, 18, 9, 25, 4, 25, 36, 38, 0, 31, 30, 39, 32, 21, 24, 7, 16, 24, 12, 2, 22, 0, 15, 35, 35, 5, 3, 7, 38, 34, 9, 35, 25, 37, 0, 6, 21, 25, 37, 11, 25, 23, 36, 0, 12, 24, 34, 4, 24, 31, 32, 24, 24, 15, 21, 9, 24, 4, 21, 23, 13, 26, 28, 31, 24, 16, 31, 31, 28, 15, 25, 35, 4, 12, 25, 5, 5, 34]",0.0,1.249999999999993,0.07554658378649037,-0.024218750000000025,True,4,0.35,0.02,0.0,3
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_1,1,random_storage_curve,40,80,2.5,100.0,0.05600384622812271,50.0,0.005786299705505371,0.6956249999999999,0.11534375000000004,100.0,0.10526453273126307,100.0,100.0,0.9968310952186584,0.9968677461147308,100.0,0.9740092292428016,0.487691105902195,51.24999999999999,0.4077639651193749,0.08259642260964029,0.7198437500000001,0.09112500000000001,100.0,0.11799343863659595,0.2667920308460338,0.14879859220943786,"[31, 8, 9, 18, 9, 25, 4, 25, 36, 38, 0, 31, 30, 39, 32, 21, 24, 7, 16, 24, 12, 2, 22, 0, 15, 35, 35, 5, 3, 7, 38, 34, 9, 35, 25, 37, 0, 6, 21, 25, 37, 11, 25, 23, 36, 0, 12, 24, 34, 4, 24, 31, 32, 24, 24, 15, 21, 9, 24, 4, 21, 23, 13, 26, 28, 31, 24, 16, 31, 31, 28, 15, 25, 35, 4, 12, 25, 5, 5, 34]",0.0,1.249999999999993,0.07681012290413491,-0.024218750000000025,True,4,0.35,0.02,0.0,5
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_1,1,random_storage_curve,40,80,2.5,100.0,0.05600384622812271,50.0,0.005786299705505371,0.6956249999999999,0.11534375000000004,100.0,0.10526453273126307,100.0,100.0,0.9919495046138763,0.9919712767004967,100.0,0.9736668601632118,0.47946462212130425,51.24999999999999,0.4139736693541636,0.08443712570733623,0.71746875,0.09350000000000001,100.0,0.11799343863659595,0.2665815932182176,0.14858815458162167,"[31, 8, 9, 18, 9, 25, 4, 25, 36, 38, 0, 31, 12, 39, 32, 21, 24, 7, 16, 24, 12, 2, 22, 0, 15, 35, 35, 5, 3, 7, 38, 34, 9, 35, 25, 37, 0, 6, 21, 25, 37, 11, 25, 23, 36, 0, 12, 24, 34, 4, 24, 31, 32, 24, 24, 15, 21, 9, 24, 4, 21, 23, 13, 26, 28, 31, 24, 16, 31, 31, 28, 15, 25, 35, 4, 12, 25, 5, 5, 34]",0.0,1.249999999999993,0.07865082600183086,-0.021843750000000023,True,4,0.35,0.02,0.0,8
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_1,1,random_storage_curve,40,80,2.5,100.0,0.05600384622812271,50.0,0.005786299705505371,0.6956249999999999,0.11534375000000004,100.0,0.10526453273126307,100.0,100.0,0.997939084470272,0.9979210451245308,100.0,0.9712941393256187,0.4933264197781682,51.24999999999999,0.40162069680081913,0.08125004297035048,0.7198437500000001,0.09112500000000001,100.0,0.11799343863659595,0.26376949522737597,0.14577605659078002,"[31, 8, 9, 18, 9, 25, 4, 25, 36, 38, 0, 31, 30, 39, 32, 21, 24, 7, 16, 24, 12, 2, 22, 0, 15, 35, 35, 5, 3, 7, 38, 34, 9, 35, 25, 37, 0, 6, 21, 25, 37, 11, 25, 23, 36, 0, 12, 24, 34, 4, 24, 31, 32, 24, 24, 15, 21, 9, 24, 4, 21, 23, 13, 26, 28, 31, 24, 16, 31, 31, 28, 15, 25, 35, 4, 12, 25, 5, 5, 34]",0.0,1.249999999999993,0.0754637432648451,-0.024218750000000025,True,4,0.35,0.05,0.0,1
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_1,1,random_storage_curve,40,80,2.5,100.0,0.05600384622812271,50.0,0.005786299705505371,0.6956249999999999,0.11534375000000004,100.0,0.10526453273126307,100.0,100.0,0.9943509340286255,0.9940270274877548,100.0,0.9716530039906501,0.4873667080886662,51.24999999999999,0.4071842046214442,0.08268864264173317,0.71596875,0.095,100.0,0.11799343863659595,0.26633618415264715,0.1483427455160512,"[31, 8, 9, 18, 9, 25, 4, 25, 36, 38, 0, 31, 0, 39, 32, 21, 24, 7, 16, 24, 12, 2, 22, 0, 15, 35, 35, 5, 3, 7, 38, 34, 9, 35, 25, 37, 0, 6, 21, 37, 37, 11, 25, 23, 36, 0, 12, 24, 34, 4, 24, 31, 32, 24, 24, 15, 21, 9, 24, 4, 21, 23, 13, 26, 28, 31, 24, 16, 31, 31, 28, 15, 25, 35, 4, 12, 25, 5, 5, 34]",0.0,1.249999999999993,0.0769023429362278,-0.020343750000000035,True,4,0.35,0.05,0.0,2
