model_name,seed,metric,preprocess_mode,task_mode,pooling,n_per_color,run_n_per_color,n_stored_per_color,square_size,ident_noise_std,ident_max_shift,ident_occlusion_frac,ident_decision_noise_std,color_only_jitter_std,layer,ident_accuracy,ident_avg_target_sim,ident_avg_best_wrong_sim,ident_avg_margin,gen_accuracy,gen_avg_target_sim,gen_avg_best_wrong_sim,gen_avg_margin,avg_margin
vit_base_patch16_224,0,cosine,l2_only,position_only,cls,12,72,4,56,5.0,2,0.5,0.01,0.0,layer_11,0.0,0.969623208520643,0.972793400849033,-0.0031701923283899147,35.294117647058826,0.9890776010405495,0.9948932509756802,-0.0058156499351306665,-0.004492921131760291
vit_base_patch16_224,0,cosine,l2_only,position_only,cls,12,72,4,56,5.0,2,0.5,0.01,0.0,layer_6,25.0,0.9817307731405651,0.9832877067504764,-0.0015569336099113262,36.76470588235294,0.9928854096763395,0.9963590991965254,-0.003473689520185658,-0.002515311565048492
vit_base_patch16_224,0,cosine,l2_only,position_only,cls,12,72,6,56,5.0,2,0.5,0.01,0.0,layer_0,0.0,0.9997689723886695,0.999773124847525,-4.152458855544161e-06,56.060606060606055,0.9999979291891025,0.9999976925767377,2.3661236494184243e-07,-1.9579232453011595e-06
vit_base_patch16_224,0,cosine,l2_only,position_only,cls,12,72,6,56,5.0,2,0.5,0.01,0.0,layer_11,0.0,0.9712427658966251,0.9745521031187581,-0.003309337222132891,31.818181818181817,0.9889842855385922,0.9956898470903963,-0.006705561551804222,-0.005007449386968557
vit_base_patch16_224,0,cosine,l2_only,position_only,cls,12,72,6,56,5.0,2,0.5,0.01,0.0,layer_6,0.0,0.9806062464795309,0.9825379841185812,-0.001931737639050431,30.303030303030305,0.9933508468865536,0.9967113452264259,-0.003360498339872214,-0.0026461179894613227
vit_base_patch16_224,0,cosine,l2_only,mixed_color_position,mean_tokens,12,12,2,56,5.0,2,0.5,0.01,0.0,layer_0,0.0,0.9643315257665547,0.9649777004401638,-0.0006461746736091863,73.33333333333333,0.9983363886009607,0.99782780797272,0.0005085806282406402,-6.879702268427308e-05
vit_base_patch16_224,0,cosine,l2_only,mixed_color_position,mean_tokens,12,12,2,56,5.0,2,0.5,0.01,0.0,layer_11,0.0,0.9291454626360389,0.9346928010350727,-0.005547338399033662,58.333333333333336,0.9950689951936061,0.9951619010203083,-9.290582670215356e-05,-0.0028201221128679077
vit_base_patch16_224,0,cosine,l2_only,mixed_color_position,mean_tokens,12,12,2,56,5.0,2,0.5,0.01,0.0,layer_6,0.0,0.8608033237961495,0.8718497541529281,-0.011046430356778464,58.333333333333336,0.9912860064145542,0.990492269250805,0.0007937371637490199,-0.005126346596514722
vit_base_patch16_224,0,cosine,l2_only,mixed_color_position,mean_tokens,12,12,4,56,5.0,2,0.5,0.01,0.0,layer_0,4.166666666666666,0.9639301580304261,0.9651321383725503,-0.0012019803421242092,58.333333333333336,0.9983961519512162,0.9983401893856897,5.5962565526773235e-05,-0.000573008888298718
vit_base_patch16_224,0,cosine,l2_only,mixed_color_position,mean_tokens,12,12,4,56,5.0,2,0.5,0.01,0.0,layer_11,4.166666666666666,0.9307377060662146,0.9378582817661986,-0.007120575699984029,37.5,0.9949745523299862,0.9960338400634196,-0.001059287733433431,-0.00408993171670873
vit_base_patch16_224,0,cosine,l2_only,mixed_color_position,mean_tokens,12,12,4,56,5.0,2,0.5,0.01,0.0,layer_6,8.333333333333332,0.8657793084694362,0.8804682674720974,-0.014688959002661262,37.5,0.9908420703553894,0.9927623419450035,-0.0019202715896141527,-0.008304615296137708
vit_base_patch16_224,0,cosine,l2_only,mixed_color_position,mean_tokens,12,12,6,56,5.0,2,0.5,0.01,0.0,layer_0,2.7777777777777777,0.964159310083534,0.9656503372617803,-0.001491027178246186,69.44444444444444,0.9987908568264078,0.9985630925587219,0.00022776426768551949,-0.0006316314552803333
vit_base_patch16_224,0,cosine,l2_only,mixed_color_position,mean_tokens,12,12,6,56,5.0,2,0.5,0.01,0.0,layer_11,2.7777777777777777,0.9283273761095524,0.935746090774532,-0.007418714664979648,22.22222222222222,0.9946637019615258,0.9960545618962049,-0.0013908599346790724,-0.0044047872998293595
vit_base_patch16_224,0,cosine,l2_only,mixed_color_position,mean_tokens,12,12,6,56,5.0,2,0.5,0.01,0.0,layer_6,2.7777777777777777,0.8625374172461602,0.878259966318199,-0.01572254907203901,25.0,0.9907210650072211,0.9931953282960726,-0.002474263288851299,-0.009098406180445153
