setting_name,split_label,split_seed,model_name,pooling,layer,dam_n,dam_beta,dam_alpha,dam_lmbda,dam_steps_multiplier,n_stored,n_probe,decision_noise_std,corruption_mode,noise_std,max_shift,occlusion_frac,neurons,mean_pairwise_cosine_similarity,mean_pairwise_cosine_distance,pairwise_cosine_similarity_std,pairwise_cosine_distance_std,ident_accuracy,gen_accuracy
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_0,6,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9997555785148808,0.00024442148511912357,0.00018724779942517022,0.00018724779942517022,11.25,5.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_1,6,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9978574874286406,0.0021425125713595236,0.0010864825186794483,0.0010864825186794483,13.750000000000002,7.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_2,6,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9971104389232408,0.0028895610767591495,0.001273617624924007,0.001273617624924007,17.5,7.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_3,6,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9935897569380255,0.006410243061974548,0.002195914965506935,0.002195914965506935,58.75,7.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_4,6,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9846291064708349,0.01537089352916513,0.005777680961667263,0.005777680961667263,93.75,7.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_5,6,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9648592491942247,0.03514075080577513,0.010422907569468629,0.010422907569468629,100.0,5.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_6,6,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9373775771229025,0.06262242287709754,0.017310847697939696,0.017310847697939696,97.5,12.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_7,6,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9500706773946982,0.04992932260530183,0.0114453321185385,0.0114453321185385,100.0,22.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_8,6,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9551498563971514,0.044850143602848475,0.008419743844191132,0.008419743844191132,96.25,30.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_9,6,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9482610299006516,0.051738970099348275,0.009186350161843557,0.009186350161843557,96.25,40.0
