setting_name,split_label,split_seed,model_name,pooling,layer,n_stored,n_probe,decision_noise_std,corruption_mode,noise_std,max_shift,occlusion_frac,mean_pairwise_cosine_similarity,mean_pairwise_cosine_distance,pairwise_cosine_similarity_std,pairwise_cosine_distance_std,ident_accuracy,gen_accuracy
occ50_s40,stored_40_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_7,40,80,0.0,occlusion,5.0,2,0.5,0.9128534587712356,0.0871465412287644,0.02088148392180365,0.020881483921803654,100.0,6.25
occ50_s40,stored_40_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_8,40,80,0.0,occlusion,5.0,2,0.5,0.936643972966197,0.06335602703380305,0.015762003933221178,0.015762003933221178,97.5,8.75
occ50_s40,stored_40_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_9,40,80,0.0,occlusion,5.0,2,0.5,0.9472746534390193,0.05272534656098072,0.011650117139627228,0.011650117139627228,82.5,11.25
occ50_s40,stored_40_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_10,40,80,0.0,occlusion,5.0,2,0.5,0.8782239223188705,0.12177607768112948,0.03090688818478936,0.03090688818478936,55.00000000000001,21.25
occ50_s40,stored_40_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_11,40,80,0.0,occlusion,5.0,2,0.5,0.5519465547028198,0.44805344529718005,0.08449866546147751,0.0844986654614775,52.5,50.0
occ50_s40,stored_40_seed_2,2,vit_base_patch16_224,cls,layer_0,40,80,0.0,occlusion,5.0,2,0.5,0.9997051856372743,0.0002948143627257044,0.00023065131868093273,0.00023065131868093273,7.5,6.25
occ50_s40,stored_40_seed_2,2,vit_base_patch16_224,cls,layer_1,40,80,0.0,occlusion,5.0,2,0.5,0.9977173979945618,0.0022826020054382166,0.0010888761306524699,0.0010888761306524699,20.0,6.25
occ50_s40,stored_40_seed_2,2,vit_base_patch16_224,cls,layer_2,40,80,0.0,occlusion,5.0,2,0.5,0.9970242559663354,0.0029757440336646286,0.0011340835836740283,0.0011340835836740283,35.0,5.0
occ50_s40,stored_40_seed_2,2,vit_base_patch16_224,cls,layer_3,40,80,0.0,occlusion,5.0,2,0.5,0.9933580132089086,0.006641986791091367,0.002041064749405655,0.002041064749405655,90.0,6.25
occ50_s40,stored_40_seed_2,2,vit_base_patch16_224,cls,layer_4,40,80,0.0,occlusion,5.0,2,0.5,0.9842460691870889,0.01575393081291097,0.005258556409404553,0.005258556409404553,100.0,7.5
occ50_s40,stored_40_seed_2,2,vit_base_patch16_224,cls,layer_5,40,80,0.0,occlusion,5.0,2,0.5,0.9643967173271153,0.035603282672884685,0.009325293061162096,0.009325293061162096,100.0,7.5
occ50_s40,stored_40_seed_2,2,vit_base_patch16_224,cls,layer_6,40,80,0.0,occlusion,5.0,2,0.5,0.9355765488692246,0.06442345113077541,0.016738657395431383,0.016738657395431383,100.0,10.0
occ50_s40,stored_40_seed_2,2,vit_base_patch16_224,cls,layer_7,40,80,0.0,occlusion,5.0,2,0.5,0.9485592328801125,0.051440767119887564,0.011512511993408357,0.011512511993408357,95.0,13.750000000000002
occ50_s40,stored_40_seed_2,2,vit_base_patch16_224,cls,layer_8,40,80,0.0,occlusion,5.0,2,0.5,0.9539464076530598,0.04605359234694014,0.008420772585327904,0.008420772585327904,100.0,26.25
occ50_s40,stored_40_seed_2,2,vit_base_patch16_224,cls,layer_9,40,80,0.0,occlusion,5.0,2,0.5,0.9477218166790478,0.05227818332095218,0.00912942997926933,0.00912942997926933,95.0,38.75
occ50_s40,stored_40_seed_2,2,vit_base_patch16_224,cls,layer_10,40,80,0.0,occlusion,5.0,2,0.5,0.8607165594643211,0.13928344053567893,0.034224864335409944,0.034224864335409944,82.5,52.5
occ50_s40,stored_40_seed_2,2,vit_base_patch16_224,cls,layer_11,40,80,0.0,occlusion,5.0,2,0.5,0.8848283074701401,0.1151716925298599,0.02417882242996774,0.02417882242996774,90.0,48.75
occ50_s40,stored_40_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_0,40,80,0.0,occlusion,5.0,2,0.5,0.9956400092445538,0.004359990755446138,0.002559763564494027,0.002559763564494027,5.0,3.75
