setting_name,split_label,split_seed,model_name,pooling,layer,n_stored,n_probe,decision_noise_std,corruption_mode,noise_std,max_shift,occlusion_frac,mean_pairwise_cosine_similarity,mean_pairwise_cosine_distance,pairwise_cosine_similarity_std,pairwise_cosine_distance_std,ident_accuracy,gen_accuracy
occ50_dnoise001_s80,stored_80_seed_3,3,vit_base_patch16_224,cls,layer_5,80,40,0.01,occlusion,5.0,2,0.5,0.9655943010215333,0.03440569897846669,0.00965024040244295,0.00965024040244295,38.75,2.5
occ50_dnoise001_s80,stored_80_seed_3,3,vit_base_patch16_224,cls,layer_6,80,40,0.01,occlusion,5.0,2,0.5,0.9373349051910906,0.0626650948089093,0.017056667303022865,0.017056667303022865,65.0,5.0
occ50_dnoise001_s80,stored_80_seed_3,3,vit_base_patch16_224,cls,layer_7,80,40,0.01,occlusion,5.0,2,0.5,0.9502903924288445,0.04970960757115544,0.011477745348409753,0.011477745348409753,38.75,7.5
occ50_dnoise001_s80,stored_80_seed_3,3,vit_base_patch16_224,cls,layer_8,80,40,0.01,occlusion,5.0,2,0.5,0.9555904725406857,0.04440952745931429,0.008253561221997227,0.008253561221997227,27.500000000000004,15.0
occ50_dnoise001_s80,stored_80_seed_3,3,vit_base_patch16_224,cls,layer_9,80,40,0.01,occlusion,5.0,2,0.5,0.9492046750669341,0.05079532493306579,0.009309675704260877,0.009309675704260877,30.0,25.0
occ50_dnoise001_s80,stored_80_seed_3,3,vit_base_patch16_224,cls,layer_10,80,40,0.01,occlusion,5.0,2,0.5,0.8609864479604339,0.13901355203956617,0.034960614739698505,0.0349606147396985,65.0,52.5
occ50_dnoise001_s80,stored_80_seed_3,3,vit_base_patch16_224,cls,layer_11,80,40,0.01,occlusion,5.0,2,0.5,0.8798531336075978,0.12014686639240231,0.023601068625706243,0.023601068625706243,71.25,55.00000000000001
occ50_dnoise001_s80,stored_80_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_0,80,40,0.01,occlusion,5.0,2,0.5,0.995767194660775,0.004232805339224949,0.0025125586670718385,0.0025125586670718385,1.25,0.0
occ50_dnoise001_s80,stored_80_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_1,80,40,0.01,occlusion,5.0,2,0.5,0.9957080810495427,0.004291918950457202,0.0018359063242537328,0.0018359063242537326,1.25,0.0
occ50_dnoise001_s80,stored_80_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_2,80,40,0.01,occlusion,5.0,2,0.5,0.988271711803295,0.01172828819670491,0.0046780724770579245,0.0046780724770579245,6.25,2.5
