category,split_label,split_seed,split_mode,model_name,pooling,layer,n_stored,n_probe,chance_accuracy,corruption_mode,corruption_label,noise_std,max_shift,occlusion_frac,mask_frac,n_chunks,affine_strength,decision_noise_std,ident_accuracy,ident_avg_target_sim,ident_avg_margin,gen_accuracy,gen_avg_target_sim,gen_avg_margin,gen_avg_retrieved_human_similarity,gen_avg_human_similarity_regret,gen_same_concept_accuracy,human_rdm_spearman,exact_accuracy,clean_reextract_accuracy,exact_avg_target_sim,clean_reextract_avg_target_sim
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_clip_224.openai,cls,layer_0,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,1.25,0.9956523147780512,-0.002055069188187701,0.0,0.9962353465881353,-0.0026355104589890405,0.2325,0.567,0.0,0.18367954652456803,100.0,100.0,1.0000000409771939,1.0000000409771939
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_clip_224.openai,cls,layer_11,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,75.0,0.7004827664960099,0.032047308430594404,37.5,0.8013226991301957,-0.010380440193656592,0.6442777775,0.1552222225,50.0,0.5796354798251985,100.0,100.0,1.0000000186254525,1.0000000186254525
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_clip_224.openai,cls,layer_6,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,35.0,0.9389033131544643,-0.003688905568449788,2.5,0.9288710068435609,-0.02913508833071319,0.27375,0.52575,5.0,0.12506066891732787,100.0,100.0,1.0000000432123692,1.0000000432123692
fruits,fold_1,1,balanced_exemplar_folds,vit_base_patch16_clip_224.openai,cls,layer_0,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,1.25,0.9955121366315363,-0.0020317854976262483,0.0,0.9963481052089186,-0.0025482640772866716,0.19724999999999998,0.610805555,2.5,0.18367954652456803,100.0,100.0,1.0000000402321365,1.0000000402321365
fruits,fold_1,1,balanced_exemplar_folds,vit_base_patch16_clip_224.openai,cls,layer_11,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,66.25,0.704484192380102,0.023897285831070935,40.0,0.805448391150383,-0.011557358529529643,0.6737500000000001,0.134305555,65.0,0.5796354798251985,100.0,100.0,1.0000000253309758,1.0000000253309758
fruits,fold_1,1,balanced_exemplar_folds,vit_base_patch16_clip_224.openai,cls,layer_6,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,28.749999999999996,0.9398527864259947,-0.004675704463129334,5.0,0.9322173064037484,-0.02499770530693703,0.251,0.557055555,7.5,0.12506066891732787,100.0,100.0,1.000000037996962,1.000000037996962
fruits,fold_2,2,balanced_exemplar_folds,vit_base_patch16_clip_224.openai,cls,layer_0,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,2.5,0.9957184446387302,-0.0016875505891053868,0.0,0.9951488180667688,-0.0036658809323621617,0.2615,0.553305555,2.5,0.18367954652456803,100.0,100.0,1.0000000439574268,1.0000000439574268
fruits,fold_2,2,balanced_exemplar_folds,vit_base_patch16_clip_224.openai,cls,layer_11,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,76.25,0.7037354150347157,0.03349878981279571,57.49999999999999,0.798619654379161,-0.0019164408017485757,0.724055555,0.09075,62.5,0.5796354798251985,100.0,100.0,1.0000000156452207,1.0000000156452207
fruits,fold_2,2,balanced_exemplar_folds,vit_base_patch16_clip_224.openai,cls,layer_6,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,28.749999999999996,0.9404797121619536,-0.0027298549737785533,2.5,0.9287417065006114,-0.027535074281866644,0.24125000000000002,0.573555555,5.0,0.12506066891732787,100.0,100.0,1.0000000439574268,1.0000000439574268
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_clip_224.openai,mean_tokens,layer_0,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,5.0,0.8419437994735185,-0.07318428815948358,10.0,0.8872665294629115,-0.07051066902714503,0.34825,0.45125000000000004,12.5,0.2761916844059151,100.0,100.0,1.000000026076033,1.000000026076033
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_clip_224.openai,mean_tokens,layer_11,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,12.5,0.8243514821549717,-0.02008708426681035,30.0,0.90156372344684,-0.019547065500928378,0.5529999999999999,0.2465,37.5,0.48125634610292334,100.0,100.0,1.0000000342716728,1.0000000342716728
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_clip_224.openai,mean_tokens,layer_6,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,5.0,0.7074211096474455,-0.07823214322032251,20.0,0.7752939295859733,-0.06278481518123442,0.45408333249999994,0.3454166675,27.500000000000004,0.38739477162065344,100.0,100.0,1.0000000372519042,1.0000000372519042
fruits,fold_1,1,balanced_exemplar_folds,vit_base_patch16_clip_224.openai,mean_tokens,layer_0,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,6.25,0.8442447418641285,-0.06500505246945283,2.5,0.893239589245496,-0.06394249311487447,0.272194445,0.5358611100000001,7.5,0.2761916844059151,100.0,100.0,1.0000000230958015,1.0000000230958015
fruits,fold_1,1,balanced_exemplar_folds,vit_base_patch16_clip_224.openai,mean_tokens,layer_11,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,16.25,0.8211168865663604,-0.022305955944388778,32.5,0.907241635769908,-0.015582359869672987,0.5829166674999999,0.2251388875,50.0,0.48125634610292334,100.0,100.0,1.0000000305463823,1.0000000305463823
fruits,fold_1,1,balanced_exemplar_folds,vit_base_patch16_clip_224.openai,mean_tokens,layer_6,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,7.5,0.7152006367083892,-0.06476544115235151,10.0,0.7731040157359941,-0.06820118194905435,0.41200000000000003,0.39605555500000006,17.5,0.38739477162065344,100.0,100.0,1.0000000298013234,1.0000000298013234
fruits,fold_2,2,balanced_exemplar_folds,vit_base_patch16_clip_224.openai,mean_tokens,layer_0,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,5.0,0.8414185666068372,-0.06864744259231806,0.0,0.8699644907014179,-0.08745383762829298,0.251444445,0.56336111,5.0,0.2761916844059151,100.0,100.0,1.0000000298013245,1.0000000298013245
fruits,fold_2,2,balanced_exemplar_folds,vit_base_patch16_clip_224.openai,mean_tokens,layer_11,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,21.25,0.8245654213953468,-0.01601996860212357,45.0,0.9045831229138013,-0.012203212100078192,0.6634166675000001,0.15138888749999996,55.00000000000001,0.48125634610292334,100.0,100.0,1.000000030546382,1.000000030546382
fruits,fold_2,2,balanced_exemplar_folds,vit_base_patch16_clip_224.openai,mean_tokens,layer_6,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,7.5,0.7073285902762216,-0.07763023413748528,10.0,0.7598424967851944,-0.07770346712112645,0.4360833325,0.37872222250000004,15.0,0.38739477162065344,100.0,100.0,1.0000000298013236,1.0000000298013236
