setting_name,split_label,split_seed,model_name,pooling,layer,dam_n,dam_beta,dam_alpha,dam_lmbda,dam_steps_multiplier,n_stored,n_probe,decision_noise_std,corruption_mode,noise_std,max_shift,occlusion_frac,neurons,ident_accuracy,gen_accuracy
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_0,4,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,12.5,7.5
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_1,4,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,20.0,12.5
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_2,4,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,25.0,7.5
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_3,4,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,52.5,8.75
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_4,4,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,70.0,10.0
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_5,4,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,92.5,12.5
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_6,4,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,90.0,12.5
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_7,4,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,92.5,17.5
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_8,4,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,97.5,27.500000000000004
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_9,4,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,97.5,43.75
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_10,4,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,95.0,53.75
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_11,4,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,90.0,50.0
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_0,6,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,12.5,6.25
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_1,6,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,20.0,10.0
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_2,6,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,25.0,8.75
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_3,6,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,52.5,8.75
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_4,6,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,70.0,11.25
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_5,6,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,92.5,10.0
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_6,6,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,90.0,12.5
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_7,6,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,92.5,16.25
