scale_c,n,K,ident_accuracy,gen_accuracy,diff_ident_minus_gen,tradeoff_label
2.361904761904762,3,5,93.33333333333333,42.0,51.33333333333333,Ident+
2.361904761904762,3,10,90.0,32.0,58.0,Ident+
2.361904761904762,3,20,91.66666666666666,23.333333333333332,68.33333333333333,Ident+
2.361904761904762,3,30,83.33333333333334,26.666666666666668,56.66666666666667,Ident+
2.466666666666667,3,5,100.0,38.0,62.0,Ident+
2.466666666666667,3,10,96.66666666666667,33.33333333333333,63.33333333333334,Ident+
2.466666666666667,3,20,90.0,40.0,50.0,Ident+
2.466666666666667,3,30,83.33333333333334,34.0,49.33333333333334,Ident+
2.571428571428571,3,5,93.33333333333333,46.666666666666664,46.666666666666664,Ident+
2.571428571428571,3,10,90.0,38.666666666666664,51.333333333333336,Ident+
2.571428571428571,3,20,90.0,30.666666666666664,59.333333333333336,Ident+
2.571428571428571,3,30,82.22222222222221,28.000000000000004,54.222222222222214,Ident+
2.6761904761904765,3,5,100.0,34.0,66.0,Ident+
2.6761904761904765,3,10,100.0,39.33333333333333,60.66666666666667,Ident+
2.6761904761904765,3,20,100.0,25.333333333333336,74.66666666666666,Ident+
2.6761904761904765,3,30,87.77777777777777,22.666666666666664,65.11111111111111,Ident+
2.780952380952381,3,5,100.0,44.0,56.0,Ident+
2.780952380952381,3,10,100.0,28.000000000000004,72.0,Ident+
2.780952380952381,3,20,95.0,26.0,69.0,Ident+
2.780952380952381,3,30,85.55555555555556,22.0,63.55555555555556,Ident+
2.8857142857142857,3,5,100.0,41.333333333333336,58.666666666666664,Ident+
2.8857142857142857,3,10,96.66666666666667,26.0,70.66666666666667,Ident+
2.8857142857142857,3,20,88.33333333333333,27.333333333333332,61.0,Ident+
2.8857142857142857,3,30,82.22222222222221,21.333333333333336,60.88888888888888,Ident+
2.9904761904761905,3,5,93.33333333333333,38.0,55.33333333333333,Ident+
2.9904761904761905,3,10,90.0,31.333333333333336,58.666666666666664,Ident+
2.9904761904761905,3,20,90.0,27.333333333333332,62.66666666666667,Ident+
2.9904761904761905,3,30,84.44444444444444,16.0,68.44444444444444,Ident+
3.0952380952380953,3,5,100.0,33.33333333333333,66.66666666666667,Ident+
3.0952380952380953,3,10,100.0,30.666666666666664,69.33333333333334,Ident+
3.0952380952380953,3,20,86.66666666666667,32.666666666666664,54.00000000000001,Ident+
3.0952380952380953,3,30,82.22222222222221,25.333333333333336,56.88888888888888,Ident+
3.2,3,5,100.0,35.333333333333336,64.66666666666666,Ident+
3.2,3,10,96.66666666666667,34.66666666666667,62.0,Ident+
3.2,3,20,93.33333333333333,28.000000000000004,65.33333333333333,Ident+
3.2,3,30,86.66666666666667,24.0,62.66666666666667,Ident+
1.0,4,5,73.33333333333333,53.333333333333336,19.999999999999993,Ident+
1.0,4,10,60.0,43.333333333333336,16.666666666666664,Ident+
1.0,4,20,43.333333333333336,37.333333333333336,6.0,Balanced
1.0,4,30,40.0,11.333333333333332,28.666666666666668,Ident+
1.1047619047619048,4,5,60.0,44.666666666666664,15.333333333333336,Ident+
1.1047619047619048,4,10,66.66666666666666,50.66666666666667,15.999999999999986,Ident+
1.1047619047619048,4,20,43.333333333333336,32.666666666666664,10.666666666666671,Ident+
1.1047619047619048,4,30,35.55555555555556,16.0,19.555555555555557,Ident+
1.2095238095238094,4,5,66.66666666666666,47.333333333333336,19.33333333333332,Ident+
1.2095238095238094,4,10,80.0,61.33333333333333,18.66666666666667,Ident+
1.2095238095238094,4,20,55.00000000000001,31.333333333333336,23.66666666666667,Ident+
1.2095238095238094,4,30,43.333333333333336,35.333333333333336,8.0,Balanced
1.3142857142857143,4,5,86.66666666666667,56.666666666666664,30.000000000000007,Ident+
1.3142857142857143,4,10,76.66666666666667,54.0,22.66666666666667,Ident+
1.3142857142857143,4,20,78.33333333333333,56.666666666666664,21.666666666666664,Ident+
1.3142857142857143,4,30,57.77777777777777,52.0,5.7777777777777715,Balanced
1.4190476190476191,4,5,100.0,46.666666666666664,53.333333333333336,Ident+
1.4190476190476191,4,10,83.33333333333334,48.66666666666667,34.66666666666667,Ident+
1.4190476190476191,4,20,71.66666666666667,58.666666666666664,13.000000000000007,Ident+
1.4190476190476191,4,30,65.55555555555556,52.666666666666664,12.888888888888893,Ident+
1.5238095238095237,4,5,100.0,42.0,58.0,Ident+
1.5238095238095237,4,10,93.33333333333333,40.666666666666664,52.666666666666664,Ident+
1.5238095238095237,4,20,83.33333333333334,73.33333333333333,10.000000000000014,Ident+
1.5238095238095237,4,30,75.55555555555556,57.99999999999999,17.555555555555564,Ident+
1.6285714285714286,4,5,100.0,32.666666666666664,67.33333333333334,Ident+
1.6285714285714286,4,10,96.66666666666667,47.333333333333336,49.333333333333336,Ident+
1.6285714285714286,4,20,85.0,60.66666666666667,24.33333333333333,Ident+
