category,model_name,pooling,layer,split_label,split_seed,split_mode,n_stored,n_probe,chance_accuracy,corruption_mode,occlusion_frac,decision_noise_std,corruption_label,ident_accuracy_baseline,ident_avg_margin_baseline,gen_accuracy_baseline,gen_avg_margin_baseline,gen_avg_retrieved_human_similarity_baseline,gen_avg_human_similarity_regret_baseline,gen_same_concept_accuracy_baseline,human_rdm_spearman_baseline,exact_accuracy_dam,clean_reextract_accuracy_dam,exact_avg_target_sim_dam,clean_reextract_avg_target_sim_dam,ident_accuracy_dam,ident_avg_target_sim_dam,ident_avg_margin_dam,gen_accuracy_dam,gen_avg_target_sim_dam,gen_avg_margin_dam,gen_avg_retrieved_human_similarity_dam,gen_avg_human_similarity_regret_dam,gen_same_concept_accuracy_dam,probe_rdm_spearman_pre,probe_rdm_spearman_post,probe_rdm_spearman_delta,cue_recovered_cosine_mean,cue_recovered_cosine_std,cue_displacement_mean,target_pull_gain_mean,target_pull_gain_std,gen_winners_dam,ident_accuracy_delta,gen_accuracy_delta,gen_avg_margin_delta,gen_avg_human_similarity_regret_delta,qualifying_hard_ident_win,dam_n,dam_beta,dam_alpha,dam_lmbda,dam_steps_multiplier
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_0,0,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,70.0,0.01740204617381096,50.0,0.009107846021652221,0.8405000000000001,0.07025,100.0,0.10526453273126307,100.0,100.0,0.9983611710369587,0.9983848616480827,95.0,0.5122591787949204,0.1557952154427767,65.0,0.5429685645314748,0.08291132362064672,0.884,0.026750000000000013,100.0,0.1626406886738801,0.28932661661247344,0.12668592793859335,0.9979064468704995,0.00038050482749248435,0.002093553129500536,0.0028123457124954307,0.003272556407737087,"[38, 56, 54, 54, 0, 54, 2, 32, 42, 45, 43, 2, 78, 44, 54, 58, 42, 54, 19, 8, 8, 37, 39, 73, 61, 42, 2, 43, 62, 65, 69, 59, 45, 74, 41, 69, 58, 38, 70, 58]",25.0,15.0,0.0738034775989945,-0.0435,True,2,0.05,0.05,0.0,2
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_0,0,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,70.0,0.01740204617381096,50.0,0.009107846021652221,0.8405000000000001,0.07025,100.0,0.10526453273126307,100.0,100.0,0.9975085414946079,0.9975428506731987,95.0,0.5153654439374804,0.15585261341184378,65.0,0.5441492654470494,0.08233368528017308,0.884,0.026750000000000013,100.0,0.1626406886738801,0.291499086471365,0.12885839779748492,0.9968650850049382,0.0005477407208599018,0.0031349149950618215,0.003993035843664495,0.004254527744525326,"[38, 56, 54, 54, 0, 54, 2, 32, 42, 45, 43, 2, 78, 44, 54, 58, 42, 54, 19, 8, 8, 37, 39, 73, 61, 42, 2, 43, 62, 65, 69, 59, 45, 74, 41, 69, 58, 38, 70, 58]",25.0,15.0,0.07322583925852086,-0.0435,True,2,0.05,0.05,0.0,3
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_0,0,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,70.0,0.01740204617381096,50.0,0.009107846021652221,0.8405000000000001,0.07025,100.0,0.10526453273126307,100.0,100.0,0.9958412230014801,0.995821063965559,95.0,0.5216682994738221,0.155699157435447,65.0,0.5468135906165117,0.08095130359433825,0.884,0.026750000000000013,100.0,0.1626406886738801,0.2965345708295606,0.1338938821556805,0.9946222900800823,0.0008724281787881296,0.005377709919917628,0.006657367409304479,0.006851935974352556,"[38, 56, 54, 54, 0, 54, 2, 32, 42, 45, 43, 2, 78, 44, 54, 58, 42, 54, 19, 8, 8, 37, 39, 73, 61, 42, 2, 43, 62, 65, 69, 59, 45, 74, 41, 69, 58, 38, 70, 58]",25.0,15.0,0.07184345757268602,-0.0435,True,2,0.05,0.05,0.0,5
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_0,0,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,70.0,0.01740204617381096,50.0,0.009107846021652221,0.8405000000000001,0.07025,100.0,0.10526453273126307,100.0,100.0,0.9931837171316147,0.9932242847979069,95.0,0.5307437365874648,0.1546302257105708,65.0,0.5508988141082227,0.07976329764351249,0.88375,0.027000000000000014,100.0,0.1626406886738801,0.303591201563243,0.1409505128893629,0.9912171473761973,0.0013012928339223475,0.008782852623802814,0.010742585958652781,0.00940464281572678,"[38, 56, 54, 54, 0, 54, 2, 32, 42, 45, 43, 2, 78, 44, 54, 58, 42, 54, 38, 8, 8, 37, 39, 73, 61, 42, 2, 43, 62, 65, 69, 59, 45, 74, 41, 69, 58, 38, 70, 58]",25.0,15.0,0.07065545162186027,-0.04325,True,2,0.05,0.05,0.0,8
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_0,0,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,70.0,0.01740204617381096,50.0,0.009107846021652221,0.8405000000000001,0.07025,100.0,0.10526453273126307,100.0,100.0,0.9991878569126129,0.9991903901100159,95.0,0.5091939864680171,0.15585443004965782,65.0,0.5418053108267487,0.08348949840292334,0.884,0.026750000000000013,100.0,0.1626406886738801,0.29033187665333254,0.12769118797945245,0.9989712118634934,0.00019462204769462937,0.0010287881365066338,0.0016490750908552808,0.0019702852194815844,"[38, 56, 54, 54, 0, 54, 2, 32, 42, 45, 43, 2, 78, 44, 54, 58, 42, 54, 19, 8, 8, 37, 39, 73, 55, 42, 2, 43, 62, 65, 69, 59, 45, 74, 41, 69, 58, 38, 70, 58]",25.0,15.0,0.07438165238127112,-0.0435,True,2,0.05,0.05,0.05,1
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_0,0,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,70.0,0.01740204617381096,50.0,0.009107846021652221,0.8405000000000001,0.07025,100.0,0.10526453273126307,100.0,100.0,0.9983514279127121,0.9983752615749836,95.0,0.5122534034773707,0.15579382088035346,65.0,0.5429626725512208,0.08291014413262018,0.884,0.026750000000000013,100.0,0.1626406886738801,0.28929343474514607,0.12665274607126598,0.9978953202370648,0.00038206447135006195,0.0021046797629351325,0.0028064419864177004,0.0032769540089516848,"[38, 56, 54, 54, 0, 54, 2, 32, 42, 45, 43, 2, 78, 44, 54, 58, 42, 54, 19, 8, 8, 37, 39, 73, 61, 42, 2, 43, 62, 65, 69, 59, 45, 74, 41, 69, 58, 38, 70, 58]",25.0,15.0,0.07380229811096796,-0.0435,True,2,0.05,0.05,0.05,2
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_0,0,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,70.0,0.01740204617381096,50.0,0.009107846021652221,0.8405000000000001,0.07025,100.0,0.10526453273126307,100.0,100.0,0.997494000941515,0.9975285261869431,95.0,0.5153568971902132,0.1558509840629995,65.0,0.5441400527022779,0.08233164409175515,0.884,0.026750000000000013,100.0,0.1626406886738801,0.2915217305973719,0.1288810419234918,0.9968486166052957,0.0005500487362534445,0.0031513833947042964,0.003983829549035883,0.004259066236832388,"[38, 56, 54, 54, 0, 54, 2, 32, 42, 45, 43, 2, 78, 44, 54, 58, 42, 54, 19, 8, 8, 37, 39, 73, 61, 42, 2, 43, 62, 65, 69, 59, 45, 74, 41, 69, 58, 38, 70, 58]",25.0,15.0,0.07322379807010293,-0.0435,True,2,0.05,0.05,0.05,3
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_0,0,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,70.0,0.01740204617381096,50.0,0.009107846021652221,0.8405000000000001,0.07025,100.0,0.10526453273126307,100.0,100.0,0.9958177238702774,0.9957974664866924,95.0,0.5216540331020951,0.1556957851164043,65.0,0.5467982404356008,0.0809469167565112,0.884,0.026750000000000013,100.0,0.1626406886738801,0.2965094598853574,0.13386877121147728,0.9945947785805593,0.0008765109579755066,0.005405221419440687,0.00664200513901011,0.006857119269759696,"[38, 56, 54, 54, 0, 54, 2, 32, 42, 45, 43, 2, 78, 44, 54, 58, 42, 54, 19, 8, 8, 37, 39, 73, 61, 42, 2, 43, 62, 65, 69, 59, 45, 74, 41, 69, 58, 38, 70, 58]",25.0,15.0,0.07183907073485897,-0.0435,True,2,0.05,0.05,0.05,5
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_0,0,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,70.0,0.01740204617381096,50.0,0.009107846021652221,0.8405000000000001,0.07025,100.0,0.10526453273126307,100.0,100.0,0.993146987259388,0.9931877098977566,95.0,0.5307200398296118,0.15462253456935288,65.0,0.5508750339155085,0.07975764974253252,0.88375,0.027000000000000014,100.0,0.1626406886738801,0.30356211840922626,0.14092142973534616,0.9911738752595067,0.0013080301064513542,0.008826124740493255,0.010718799457217465,0.009408647690135467,"[38, 56, 54, 54, 0, 54, 2, 32, 42, 45, 43, 2, 78, 44, 54, 58, 42, 54, 38, 8, 8, 37, 39, 73, 61, 42, 2, 43, 62, 65, 69, 59, 45, 74, 41, 69, 58, 38, 70, 58]",25.0,15.0,0.0706498037208803,-0.04325,True,2,0.05,0.05,0.05,8
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_0,0,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,70.0,0.01740204617381096,50.0,0.009107846021652221,0.8405000000000001,0.07025,100.0,0.10526453273126307,100.0,100.0,0.9968015886843204,0.9968131758272648,95.0,0.5112049026414752,0.15537693640217184,65.0,0.5424160831724294,0.08308314635651186,0.884,0.026750000000000013,100.0,0.1626406886738801,0.29117430139253764,0.12853361271865754,0.9959271263161618,0.0007630171431155008,0.004072873683838329,0.002259851001959656,0.0038846739276809468,"[38, 56, 54, 54, 0, 54, 2, 32, 42, 45, 43, 2, 78, 44, 54, 58, 42, 54, 19, 8, 8, 37, 39, 73, 61, 42, 2, 43, 62, 65, 69, 59, 45, 74, 41, 69, 58, 38, 70, 58]",25.0,15.0,0.07397530033485963,-0.0435,True,2,0.05,0.1,0.0,1
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_0,0,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,70.0,0.01740204617381096,50.0,0.009107846021652221,0.8405000000000001,0.07025,100.0,0.10526453273126307,100.0,100.0,0.9935661852359772,0.9936616763472557,95.0,0.5162031307816506,0.15479883123189211,65.0,0.5436328137293458,0.08167623393237591,0.884,0.026750000000000013,100.0,0.1626406886738801,0.28885582119712566,0.12621513252324557,0.9917210834844576,0.001531946774409141,0.008278916515542297,0.003476593556004387,0.0063707155751068015,"[38, 56, 54, 54, 0, 54, 2, 32, 42, 45, 43, 2, 78, 44, 54, 58, 42, 54, 19, 8, 8, 37, 39, 73, 61, 42, 2, 43, 62, 65, 69, 59, 45, 74, 41, 69, 58, 38, 70, 58]",25.0,15.0,0.07256838791072369,-0.0435,True,2,0.05,0.1,0.0,2
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_0,0,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,70.0,0.01740204617381096,50.0,0.009107846021652221,0.8405000000000001,0.07025,100.0,0.10526453273126307,100.0,100.0,0.9903418406844139,0.9904738932847976,95.0,0.5213287323713303,0.15450644986703993,65.0,0.5450156475184486,0.08044580991845578,0.884,0.026750000000000013,100.0,0.1626406886738801,0.29409705084324084,0.13145636216936074,0.9876861023972797,0.002209789084777059,0.012313897602720263,0.004859416907050293,0.008304304904534624,"[38, 56, 54, 54, 0, 54, 2, 32, 42, 45, 43, 2, 78, 44, 54, 58, 42, 54, 19, 8, 8, 37, 39, 73, 61, 42, 2, 43, 62, 65, 69, 59, 45, 74, 41, 69, 58, 38, 70, 58]",25.0,15.0,0.07133796389680355,-0.0435,True,2,0.05,0.1,0.0,3
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_0,0,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,70.0,0.01740204617381096,50.0,0.009107846021652221,0.8405000000000001,0.07025,100.0,0.10526453273126307,100.0,100.0,0.984141432493925,0.9841272443532944,95.0,0.5316932398825884,0.15336026293225585,65.0,0.5480531670604251,0.07726433803181862,0.88375,0.027000000000000014,100.0,0.1626406886738801,0.3033065686944412,0.14066588002056113,0.9791963700450512,0.003608870592152075,0.020803629954948753,0.007896933157388727,0.012921421081281397,"[38, 56, 54, 54, 0, 54, 2, 32, 42, 45, 43, 2, 78, 44, 54, 58, 42, 54, 38, 8, 8, 37, 39, 73, 61, 42, 2, 43, 62, 65, 69, 59, 45, 74, 41, 69, 58, 38, 70, 58]",25.0,15.0,0.0681564920101664,-0.04325,True,2,0.05,0.1,0.0,5
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_0,0,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,70.0,0.01740204617381096,50.0,0.009107846021652221,0.8405000000000001,0.07025,100.0,0.10526453273126307,100.0,100.0,0.9747903689742088,0.9749704837799072,95.0,0.5463234122842551,0.1497686157003045,60.0,0.5528498107451014,0.07399904819903895,0.88375,0.027000000000000014,100.0,0.1626406886738801,0.3150809955536872,0.15244030687980709,0.9666668552779332,0.00558913396804845,0.03333314472206689,0.012693586420699473,0.017484499290469573,"[38, 56, 54, 54, 0, 54, 2, 32, 42, 45, 43, 2, 78, 44, 54, 58, 42, 54, 38, 8, 8, 37, 39, 73, 61, 42, 2, 43, 62, 65, 69, 59, 45, 74, 41, 69, 58, 38, 70, 58]",25.0,10.0,0.06489120217738673,-0.04325,True,2,0.05,0.1,0.0,8
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_0,0,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,70.0,0.01740204617381096,50.0,0.009107846021652221,0.8405000000000001,0.07025,100.0,0.10526453273126307,100.0,100.0,0.9967822909355164,0.9967939376831054,95.0,0.5111933708190918,0.15537350624799728,65.0,0.5424056833609938,0.08308189921081066,0.884,0.026750000000000013,100.0,0.1626406886738801,0.2911843710709184,0.12854368239703828,0.9959052309239563,0.0007659337165876349,0.004094769076043586,0.0022494590341909856,0.00389173001935748,"[38, 56, 54, 54, 0, 54, 2, 32, 42, 45, 43, 2, 78, 44, 54, 58, 42, 54, 19, 8, 8, 37, 39, 73, 61, 42, 2, 43, 62, 65, 69, 59, 45, 74, 41, 69, 58, 38, 70, 58]",25.0,15.0,0.07397405318915844,-0.0435,True,2,0.05,0.1,0.05,1
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_0,0,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,70.0,0.01740204617381096,50.0,0.009107846021652221,0.8405000000000001,0.07025,100.0,0.10526453273126307,100.0,100.0,0.9935279920697212,0.9936240628361702,95.0,0.5161794742569328,0.15479154102504253,65.0,0.5436093996737327,0.08167204293349642,0.884,0.026750000000000013,100.0,0.1626406886738801,0.28878328409180526,0.12614259541792516,0.9916771712116936,0.0015381102184493377,0.008322828788306319,0.0034531715822195635,0.006380070468878327,"[38, 56, 54, 54, 0, 54, 2, 32, 42, 45, 43, 2, 78, 44, 54, 58, 42, 54, 19, 8, 8, 37, 39, 73, 61, 42, 2, 43, 62, 65, 69, 59, 45, 74, 41, 69, 58, 38, 70, 58]",25.0,15.0,0.0725641969118442,-0.0435,True,2,0.05,0.1,0.05,2
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_0,0,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,70.0,0.01740204617381096,50.0,0.009107846021652221,0.8405000000000001,0.07025,100.0,0.10526453273126307,100.0,100.0,0.9902855783700943,0.9904184460639953,95.0,0.5212936285883188,0.1544967266730964,65.0,0.5449805318494327,0.08043954364256933,0.884,0.026750000000000013,100.0,0.1626406886738801,0.29407550729766,0.13143481862377993,0.9876216503343425,0.002218945004444227,0.012378349665657517,0.004824292970813551,0.008315173994100856,"[38, 56, 54, 54, 0, 54, 2, 32, 42, 45, 43, 2, 78, 44, 54, 58, 42, 54, 19, 8, 8, 37, 39, 73, 61, 42, 2, 43, 62, 65, 69, 59, 45, 74, 41, 69, 58, 38, 70, 58]",25.0,15.0,0.07133169762091711,-0.0435,True,2,0.05,0.1,0.05,3
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_0,0,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,70.0,0.01740204617381096,50.0,0.009107846021652221,0.8405000000000001,0.07025,100.0,0.10526453273126307,100.0,100.0,0.984051975607872,0.9840379886329174,95.0,0.5316347936168313,0.15334374019876124,65.0,0.5479948983556824,0.07725159908004571,0.88375,0.027000000000000014,100.0,0.1626406886738801,0.30329766284823517,0.14065697417435508,0.9790908754427203,0.003625343710097105,0.02090912455727969,0.007838665246022076,0.012932555769673278,"[38, 56, 54, 54, 0, 54, 2, 32, 42, 45, 43, 2, 78, 44, 54, 58, 42, 54, 38, 8, 8, 37, 39, 73, 61, 42, 2, 43, 62, 65, 69, 59, 45, 74, 41, 69, 58, 38, 70, 58]",25.0,15.0,0.06814375305839349,-0.04325,True,2,0.05,0.1,0.05,5
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_0,0,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,70.0,0.01740204617381096,50.0,0.009107846021652221,0.8405000000000001,0.07025,100.0,0.10526453273126307,100.0,100.0,0.9746552869677544,0.9748362526297569,95.0,0.546228034235537,0.1497392350807786,60.0,0.5527603110561359,0.07397985740399235,0.88375,0.027000000000000014,100.0,0.1626406886738801,0.31499063410560496,0.15234994543172486,0.9665048998856115,0.0056171344253691784,0.03349510011438861,0.01260407684436649,0.017497073686388986,"[38, 56, 54, 54, 0, 54, 2, 32, 42, 45, 43, 2, 78, 44, 54, 58, 42, 54, 38, 8, 8, 37, 39, 73, 61, 42, 2, 43, 62, 65, 69, 59, 45, 74, 41, 69, 58, 38, 70, 58]",25.0,10.0,0.06487201138234013,-0.04325,True,2,0.05,0.1,0.05,8
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_0,0,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,70.0,0.01740204617381096,50.0,0.009107846021652221,0.8405000000000001,0.07025,100.0,0.10526453273126307,100.0,100.0,0.9999093003571033,0.9999095313251019,96.25,0.5088935416191817,0.15595385627821087,65.0,0.5417339719308074,0.08355092494166456,0.87575,0.03500000000000001,100.0,0.1626406886738801,0.290753462208252,0.1281127735343719,0.9998528554028233,3.735919145791878e-05,0.00014714459717675988,0.0015777521370331498,0.001102124056513464,"[38, 56, 54, 54, 0, 54, 2, 32, 42, 45, 43, 2, 78, 44, 54, 23, 42, 54, 19, 8, 8, 37, 39, 73, 55, 42, 2, 43, 62, 65, 69, 59, 45, 74, 41, 69, 58, 38, 70, 58]",26.25,15.0,0.07444307892001234,-0.03525,True,2,0.1,0.02,0.0,1
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_0,0,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,70.0,0.01740204617381096,50.0,0.009107846021652221,0.8405000000000001,0.07025,100.0,0.10526453273126307,100.0,100.0,0.9998014375567437,0.9998040176928044,95.0,0.511718413233757,0.15598034281283618,65.0,0.5431182384141721,0.08322414230788126,0.87575,0.03500000000000001,100.0,0.1626406886738801,0.2911028142662444,0.1284621255923643,0.9996867534919991,6.674394451198193e-05,0.0003132465080008362,0.002962014864096362,0.002012599663552954,"[38, 56, 54, 54, 0, 54, 2, 32, 42, 45, 43, 2, 78, 44, 54, 23, 42, 54, 19, 8, 8, 37, 39, 73, 55, 42, 2, 43, 62, 65, 69, 59, 45, 74, 41, 69, 58, 38, 70, 58]",25.0,15.0,0.07411629628622904,-0.03525,True,2,0.1,0.02,0.0,2
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_0,0,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,70.0,0.01740204617381096,50.0,0.009107846021652221,0.8405000000000001,0.07025,100.0,0.10526453273126307,100.0,100.0,0.9996765337884426,0.9996804989874363,95.0,0.5145370446145534,0.15604016222059727,65.0,0.54448590480024,0.08290853385115042,0.87575,0.03500000000000001,100.0,0.1626406886738801,0.29282666477285524,0.13018597609897514,0.9995132674303104,9.126288518897558e-05,0.0004867325696897323,0.004329684728479752,0.0028179311150372064,"[38, 56, 54, 54, 0, 54, 2, 32, 42, 45, 43, 2, 78, 44, 54, 23, 42, 54, 19, 8, 8, 37, 39, 73, 61, 42, 2, 43, 62, 65, 69, 59, 45, 74, 41, 69, 58, 38, 70, 58]",25.0,15.0,0.0738006878294982,-0.03525,True,2,0.1,0.02,0.0,3
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_0,0,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,70.0,0.01740204617381096,50.0,0.009107846021652221,0.8405000000000001,0.07025,100.0,0.10526453273126307,100.0,100.0,0.999389048665762,0.999388062953949,95.0,0.5202671326696873,0.15612202920019627,65.0,0.5473840344755445,0.08214143738732674,0.87575,0.03500000000000001,100.0,0.1626406886738801,0.29665167511696044,0.13401098644308035,0.9991001956135943,0.0001287276534465272,0.0008998043864056088,0.007227806338169976,0.004741332721400591,"[38, 56, 54, 54, 0, 54, 2, 32, 42, 45, 43, 2, 78, 44, 54, 23, 42, 54, 19, 8, 8, 37, 39, 73, 61, 42, 2, 43, 62, 65, 69, 59, 45, 74, 41, 69, 58, 38, 70, 58]",25.0,15.0,0.07303359136567451,-0.03525,True,2,0.1,0.02,0.0,5
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_0,0,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,70.0,0.01740204617381096,50.0,0.009107846021652221,0.8405000000000001,0.07025,100.0,0.10526453273126307,100.0,100.0,0.9988379731774331,0.9988504305481911,95.0,0.5286931123584508,0.15587040465325117,65.0,0.5517166427220218,0.08134810336632654,0.884,0.026750000000000013,100.0,0.1626406886738801,0.30174411134961576,0.13910342267573567,0.9983794615781271,0.00025101961430307944,0.0016205384218728387,0.011560416435035196,0.007052572011701098,"[38, 56, 54, 54, 0, 54, 2, 32, 42, 45, 43, 2, 78, 44, 54, 58, 42, 54, 19, 8, 8, 37, 39, 73, 61, 42, 2, 43, 62, 65, 69, 59, 45, 74, 41, 69, 58, 38, 70, 58]",25.0,15.0,0.07224025734467432,-0.0435,True,2,0.1,0.02,0.0,8
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_0,0,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,70.0,0.01740204617381096,50.0,0.009107846021652221,0.8405000000000001,0.07025,100.0,0.10526453273126307,100.0,100.0,0.9999081522226334,0.999908397346735,96.25,0.508892890624702,0.15595380878075957,65.0,0.5417336459329818,0.08355100239277817,0.87575,0.03500000000000001,100.0,0.1626406886738801,0.29081157791488643,0.12817088924100634,0.9998512875894245,3.773722891191097e-05,0.0001487124105755522,0.0015774173152475492,0.0011041480917576988,"[38, 56, 54, 54, 0, 54, 2, 32, 42, 45, 43, 2, 78, 44, 54, 23, 42, 54, 19, 8, 8, 37, 39, 73, 55, 42, 2, 43, 62, 65, 69, 59, 45, 74, 41, 69, 58, 38, 70, 58]",26.25,15.0,0.07444315637112595,-0.03525,True,2,0.1,0.02,0.05,1
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_0,0,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,70.0,0.01740204617381096,50.0,0.009107846021652221,0.8405000000000001,0.07025,100.0,0.10526453273126307,100.0,100.0,0.9997991301119328,0.999801741540432,95.0,0.5117168607190251,0.15598026029765605,65.0,0.5431166269409005,0.08322374937706627,0.87575,0.03500000000000001,100.0,0.1626406886738801,0.2910509731330733,0.12841028445919322,0.9996835780618788,6.748730827100651e-05,0.0003164219381212474,0.0029604070366349563,0.0020152567935133895,"[38, 56, 54, 54, 0, 54, 2, 32, 42, 45, 43, 2, 78, 44, 54, 23, 42, 54, 19, 8, 8, 37, 39, 73, 55, 42, 2, 43, 62, 65, 69, 59, 45, 74, 41, 69, 58, 38, 70, 58]",25.0,15.0,0.07411590335541404,-0.03525,True,2,0.1,0.02,0.05,2
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_0,0,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,70.0,0.01740204617381096,50.0,0.009107846021652221,0.8405000000000001,0.07025,100.0,0.10526453273126307,100.0,100.0,0.9996730603277684,0.9996770717203617,95.0,0.5145347513258457,0.1560402519069612,65.0,0.5444830894935876,0.08290751376189291,0.87575,0.03500000000000001,100.0,0.1626406886738801,0.29277639228304997,0.13013570360916987,0.9995085590049516,9.228593408730149e-05,0.000491440995048345,0.004326868379453551,0.0028204781013379575,"[38, 56, 54, 54, 0, 54, 2, 32, 42, 45, 43, 2, 78, 44, 54, 23, 42, 54, 19, 8, 8, 37, 39, 73, 61, 42, 2, 43, 62, 65, 69, 59, 45, 74, 41, 69, 58, 38, 70, 58]",25.0,15.0,0.07379966774024069,-0.03525,True,2,0.1,0.02,0.05,3
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_0,0,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,70.0,0.01740204617381096,50.0,0.009107846021652221,0.8405000000000001,0.07025,100.0,0.10526453273126307,100.0,100.0,0.9993834108114242,0.999382384121418,95.0,0.5202633490785956,0.1561219409108162,65.0,0.5473794682824519,0.08213911661296151,0.87575,0.03500000000000001,100.0,0.1626406886738801,0.2966112952006398,0.13397060652675968,0.9990922698399569,0.00012988942790069865,0.0009077301600432131,0.007223243862515964,0.00474535654868631,"[38, 56, 54, 54, 0, 54, 2, 32, 42, 45, 43, 2, 78, 44, 54, 23, 42, 54, 19, 8, 8, 37, 39, 73, 61, 42, 2, 43, 62, 65, 69, 59, 45, 74, 41, 69, 58, 38, 70, 58]",25.0,15.0,0.07303127059130929,-0.03525,True,2,0.1,0.02,0.05,5
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_0,0,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,70.0,0.01740204617381096,50.0,0.009107846021652221,0.8405000000000001,0.07025,100.0,0.10526453273126307,100.0,100.0,0.9988290913403034,0.9988416053354741,95.0,0.5286864642053842,0.15586844198405742,65.0,0.5517098035314121,0.08134554565185681,0.884,0.026750000000000013,100.0,0.1626406886738801,0.3017189751047132,0.1390782864308331,0.9983668957074384,0.0002509332974195642,0.0016331042925615629,0.011553571650226285,0.007055831977769344,"[38, 56, 54, 54, 0, 54, 2, 32, 42, 45, 43, 2, 78, 44, 54, 58, 42, 54, 19, 8, 8, 37, 39, 73, 61, 42, 2, 43, 62, 65, 69, 59, 45, 74, 41, 69, 58, 38, 70, 58]",25.0,15.0,0.07223769963020459,-0.0435,True,2,0.1,0.02,0.05,8
