category,split_label,split_seed,split_mode,model_name,pooling,layer,n_stored,n_probe,chance_accuracy,corruption_mode,corruption_label,noise_std,max_shift,occlusion_frac,mask_frac,n_chunks,affine_strength,decision_noise_std,ident_accuracy,ident_avg_target_sim,ident_avg_margin,gen_accuracy,gen_avg_target_sim,gen_avg_margin,gen_avg_retrieved_human_similarity,gen_avg_human_similarity_regret,gen_same_concept_accuracy,human_rdm_spearman,exact_accuracy,clean_reextract_accuracy,exact_avg_target_sim,clean_reextract_avg_target_sim
animals,stored_80_seed_4,4,random_storage_curve,vit_base_patch16_224,cls,layer_0,80,40,1.25,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.9999938033521175,5.080625414848328e-05,2.5,0.9997835010290146,-0.00015519559383392334,0.25975000000000004,0.63525,nan,0.14354816418179295,100.0,100.0,1.0000000327825547,1.0000000327825547
animals,stored_80_seed_4,4,random_storage_curve,vit_base_patch16_224,cls,layer_11,80,40,1.25,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.9959682494401931,0.04600719511508942,57.49999999999999,0.9424418196082115,0.010826285183429717,0.8640000000000001,0.03100000000000001,nan,0.10526453273126307,100.0,100.0,1.0000000536441802,1.0000000536441802
animals,stored_80_seed_4,4,random_storage_curve,vit_base_patch16_224,cls,layer_6,80,40,1.25,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,98.75,0.9890688911080361,0.02667645364999771,7.5,0.9490754812955856,-0.018111908435821535,0.537,0.358,nan,0.28781926605807334,100.0,100.0,1.0000000461935996,1.0000000461935996
animals,stored_40_seed_0,0,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_0,40,80,2.5,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.9977246716618537,0.01888364851474762,7.5,0.9489590220153332,-0.028549482673406602,0.28924999999999995,0.5599999999999999,nan,0.19756179083449657,100.0,100.0,1.0000000476837159,1.0000000476837159
animals,stored_40_seed_0,0,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_11,40,80,2.5,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.9943502441048622,0.10980567783117294,52.5,0.8623970344662666,0.017932156473398207,0.741125,0.10812499999999999,nan,0.1877597824674362,100.0,100.0,1.000000035762787,1.000000035762787
animals,stored_40_seed_0,0,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_6,40,80,2.5,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.9848514959216118,0.14100559502840043,23.75,0.8043249137699604,-0.03730193004012108,0.52,0.32925,nan,0.4234279187768685,100.0,100.0,1.000000038743019,1.000000038743019
animals,stored_40_seed_1,1,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_0,40,80,2.5,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.9980084791779518,0.021349301934242247,8.75,0.9483039274811744,-0.030975066870450974,0.32209374999999996,0.488875,nan,0.19756179083449657,100.0,100.0,1.0000000208616258,1.0000000208616258
animals,stored_40_seed_1,1,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_11,40,80,2.5,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.9950255140662193,0.11084723770618439,46.25,0.8611215457320214,0.01125115379691124,0.6849999999999999,0.12596875000000002,nan,0.1877597824674362,100.0,100.0,1.000000038743019,1.000000038743019
animals,stored_40_seed_1,1,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_6,40,80,2.5,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.986574350297451,0.14558157771825792,25.0,0.8033195286989212,-0.041372190415859225,0.55471875,0.25625,nan,0.4234279187768685,100.0,100.0,1.0000000327825547,1.0000000327825547
animals,stored_40_seed_2,2,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_0,40,80,2.5,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.9980021014809608,0.02090360373258591,6.25,0.9482671119272709,-0.030556630343198776,0.35946875,0.47212499999999996,nan,0.19756179083449657,100.0,100.0,1.000000038743019,1.000000038743019
animals,stored_40_seed_2,2,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_11,40,80,2.5,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.9944557890295982,0.09528754353523254,50.0,0.85249465405941,0.005974920094013214,0.745125,0.08646875000000001,nan,0.1877597824674362,100.0,100.0,1.0000000447034836,1.0000000447034836
animals,stored_40_seed_2,2,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_6,40,80,2.5,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.9870403438806534,0.13329460620880126,16.25,0.8012587286531925,-0.04484249204397202,0.5284687499999999,0.303125,nan,0.4234279187768685,100.0,100.0,1.0000000327825547,1.0000000327825547
animals,stored_40_seed_3,3,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_0,40,80,2.5,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.9981339022517204,0.021553467214107513,7.5,0.9485268652439117,-0.031119216978549958,0.319625,0.5365,nan,0.19756179083449657,100.0,100.0,1.0000000447034836,1.0000000447034836
animals,stored_40_seed_3,3,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_11,40,80,2.5,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.9937564462423325,0.1197029933333397,48.75,0.8618150718510151,0.011265423148870468,0.6922499999999999,0.163875,nan,0.1877597824674362,100.0,100.0,1.0000000536441802,1.0000000536441802
animals,stored_40_seed_3,3,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_6,40,80,2.5,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.986547413468361,0.14549249559640884,20.0,0.7978936277329922,-0.049844449013471605,0.494625,0.3615,nan,0.4234279187768685,100.0,100.0,1.0000000238418578,1.0000000238418578
animals,stored_40_seed_4,4,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_0,40,80,2.5,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.9980669289827346,0.019693954288959502,15.0,0.9469398260116577,-0.030587679147720336,0.375875,0.49050000000000005,nan,0.19756179083449657,100.0,100.0,1.000000035762787,1.000000035762787
animals,stored_40_seed_4,4,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_11,40,80,2.5,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.9937543496489525,0.10165928602218628,53.75,0.8709990970790387,0.016646658629179002,0.7735000000000001,0.092875,nan,0.1877597824674362,100.0,100.0,1.0000000447034836,1.0000000447034836
animals,stored_40_seed_4,4,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_6,40,80,2.5,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.9871946394443512,0.13539716452360154,23.75,0.8022517487406731,-0.03848218843340874,0.49037500000000006,0.376,nan,0.4234279187768685,100.0,100.0,1.0000000238418578,1.0000000238418578
animals,stored_80_seed_0,0,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_0,80,40,1.25,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.9979639872908592,0.01821933314204216,5.0,0.9369371235370636,-0.04482342153787613,0.34500000000000003,0.5657500000000001,nan,0.19756179083449657,100.0,100.0,1.0000000298023224,1.0000000298023224
animals,stored_80_seed_0,0,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_11,80,40,1.25,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.9941099040210247,0.08522201776504516,62.5,0.8897644609212876,0.012898959219455719,0.8685,0.04225000000000001,nan,0.1877597824674362,100.0,100.0,1.0000000402331353,1.0000000402331353
animals,stored_80_seed_0,0,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_6,80,40,1.25,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.9867271289229393,0.13030093684792518,25.0,0.796473105251789,-0.05880490988492966,0.5902499999999999,0.3205,nan,0.4234279187768685,100.0,100.0,1.0000000283122064,1.0000000283122064
animals,stored_80_seed_1,1,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_0,80,40,1.25,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.9978227473795414,0.01711500957608223,0.0,0.9409457743167877,-0.03988531976938248,0.35375,0.5565,nan,0.19756179083449657,100.0,100.0,1.0000000312924384,1.0000000312924384
animals,stored_80_seed_1,1,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_11,80,40,1.25,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.9943620674312115,0.07814576476812363,65.0,0.8892790362238884,0.019725680351257324,0.85725,0.05300000000000001,nan,0.1877597824674362,100.0,100.0,1.0000000476837159,1.0000000476837159
animals,stored_80_seed_1,1,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_6,80,40,1.25,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.9853530392050743,0.12342364266514778,20.0,0.7985795304179192,-0.05531898438930512,0.579,0.33125,nan,0.4234279187768685,100.0,100.0,1.0000000342726707,1.0000000342726707
animals,stored_80_seed_2,2,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_0,80,40,1.25,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.9978651762008667,0.01776242405176163,2.5,0.9467670798301697,-0.034617258608341216,0.3746875,0.5223125000000001,nan,0.19756179083449657,100.0,100.0,1.0000000312924384,1.0000000312924384
animals,stored_80_seed_2,2,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_11,80,40,1.25,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.9942057229578495,0.07955895438790321,62.5,0.8991978943347931,0.030505436658859252,0.83025,0.06675000000000002,nan,0.1877597824674362,100.0,100.0,1.0000000432133676,1.0000000432133676
animals,stored_80_seed_2,2,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_6,80,40,1.25,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.9856528840959072,0.12399109899997711,20.0,0.8004456803202629,-0.053306090831756595,0.55175,0.34525,nan,0.4234279187768685,100.0,100.0,1.0000000417232513,1.0000000417232513
animals,stored_80_seed_3,3,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_0,80,40,1.25,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.9979064293205738,0.018163245171308517,2.5,0.9462145283818245,-0.0354913130402565,0.274,0.65525,nan,0.19756179083449657,100.0,100.0,1.000000037252903,1.000000037252903
animals,stored_80_seed_3,3,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_11,80,40,1.25,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.9938191160559654,0.08497042283415794,50.0,0.8939273357391357,0.01155560314655304,0.8767500000000001,0.05249999999999998,nan,0.1877597824674362,100.0,100.0,1.0000000432133676,1.0000000432133676
animals,stored_80_seed_3,3,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_6,80,40,1.25,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.9861029222607612,0.1249162420630455,15.0,0.7959506586194038,-0.054251620173454286,0.5273749999999999,0.401875,nan,0.4234279187768685,100.0,100.0,1.0000000402331353,1.0000000402331353
animals,stored_80_seed_4,4,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_0,80,40,1.25,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.997856578975916,0.018327309191226958,2.5,0.9548488646745682,-0.026754263043403625,0.28425,0.61075,nan,0.19756179083449657,100.0,100.0,1.000000038743019,1.000000038743019
animals,stored_80_seed_4,4,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_11,80,40,1.25,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.9940026365220547,0.08712138012051582,47.5,0.8912318021059036,0.014653469622135162,0.8320000000000001,0.06300000000000001,nan,0.1877597824674362,100.0,100.0,1.0000000417232513,1.0000000417232513
